[2025-04-28 19:19:30] pid974627 Launching 420 tasks with 32 worker processes…
[2025-04-28 19:23:13] pid974627 ➀ 107/420 finished (dec α=1.0, n=17)
[2025-04-28 19:23:14] pid974627 ➀ 108/420 finished (dec α=1.0, n=18)
[2025-04-28 19:23:15] pid974627 ➀ 109/420 finished (dec α=1.0, n=19)
[2025-04-28 19:23:17] pid974627 ➀ 110/420 finished (dec α=1.0, n=20)
[2025-04-28 19:23:20] pid974627 ➀ 111/420 finished (dec α=1.0, n=21)
[2025-04-28 19:23:22] pid974627 ➀ 112/420 finished (dec α=0.5, n=42)
[2025-04-28 19:23:23] pid974627 ➀ 113/420 finished (dec α=1.0, n=22)
[2025-04-28 19:23:29] pid974627 ➀ 114/420 finished (dec α=1.0, n=23)
[2025-04-28 19:23:31] pid974627 ➀ 115/420 finished (dec α=1.0, n=24)
[2025-04-28 19:23:37] pid974627 ➀ 116/420 finished (dec α=0.1, n=49)
[2025-04-28 19:23:39] pid974627 ➀ 117/420 finished (dec α=1.0, n=25)
[2025-04-28 19:23:43] pid974627 ➀ 118/420 finished (dec α=1.0, n=26)
[2025-04-28 19:23:47] pid974627 ➀ 119/420 finished (dec α=1.0, n=27)
[2025-04-28 19:23:59] pid974627 ➀ 120/420 finished (dec α=1.0, n=28)
[2025-04-28 19:24:01] pid974627 ➀ 121/420 finished (dec α=0.1, n=47)
[2025-04-28 19:24:08] pid974627 ➀ 122/420 finished (dec α=1.0, n=29)
[2025-04-28 19:24:08] pid974627 ➀ 123/420 finished (dec α=1.0, n=30)
[2025-04-28 19:24:18] pid974627 ➀ 124/420 finished (dec α=1.0, n=31)
[2025-04-28 19:24:22] pid974627 ➀ 125/420 finished (dec α=1.0, n=32)
[2025-04-28 19:24:42] pid974627 ➀ 126/420 finished (dec α=1.0, n=33)
[2025-04-28 19:24:43] pid974627 ➀ 127/420 finished (dec α=1.0, n=35)
[2025-04-28 19:24:55] pid974627 ➀ 128/420 finished (dec α=0.1, n=57)
[2025-04-28 19:25:01] pid974627 ➀ 129/420 finished (dec α=1.0, n=34)
[2025-04-28 19:25:03] pid974627 ➀ 130/420 finished (dec α=0.5, n=45)
[2025-04-28 19:25:05] pid974627 ➀ 131/420 finished (dec α=0.5, n=46)
[2025-04-28 19:25:11] pid974627 ➀ 132/420 finished (dec α=1.0, n=36)
[2025-04-28 19:25:26] pid974627 ➀ 133/420 finished (dec α=1.0, n=37)
[2025-04-28 19:25:39] pid974627 ➀ 134/420 finished (dec α=0.5, n=47)
[2025-04-28 19:25:59] pid974627 ➀ 135/420 finished (dec α=1.0, n=38)
[2025-04-28 19:26:36] pid974627 ➀ 136/420 finished (dec α=0.5, n=48)
[2025-04-28 19:26:57] pid974627 ➀ 137/420 finished (dec α=0.1, n=52)
[2025-04-28 19:26:59] pid974627 ➀ 138/420 finished (dec α=0.1, n=50)
[2025-04-28 19:27:29] pid974627 ➀ 139/420 finished (dec α=0.1, n=53)
[2025-04-28 19:27:38] pid974627 ➀ 140/420 finished (dec α=1.0, n=40)
[2025-04-28 19:27:46] pid974627 ➀ 141/420 finished (dec α=1.0, n=39)
[2025-04-28 19:28:25] pid974627 ➀ 142/420 finished (dec α=0.1, n=54)
[2025-04-28 19:28:49] pid974627 ➀ 143/420 finished (dec α=0.5, n=49)
[2025-04-28 19:29:00] pid974627 ➀ 144/420 finished (dec α=0.1, n=51)
[2025-04-28 19:29:26] pid974627 ➀ 145/420 finished (dec α=1.0, n=41)
[2025-04-28 19:31:54] pid974627 ➀ 146/420 finished (dec α=0.1, n=58)
[2025-04-28 19:31:56] pid974627 ➀ 147/420 finished (dec α=0.1, n=55)
[2025-04-28 19:32:06] pid974627 ➀ 148/420 finished (dec α=1.0, n=42)
[2025-04-28 19:32:26] pid974627 ➀ 149/420 finished (dec α=0.5, n=50)
[2025-04-28 19:32:26] pid974627 ➀ 150/420 finished (inc α=0.1, n=1)
[2025-04-28 19:32:26] pid974627 ➀ 151/420 finished (inc α=0.1, n=2)
[2025-04-28 19:32:26] pid974627 ➀ 152/420 finished (inc α=0.1, n=3)
[2025-04-28 19:32:26] pid974627 ➀ 153/420 finished (inc α=0.1, n=4)
[2025-04-28 19:32:26] pid974627 ➀ 154/420 finished (inc α=0.1, n=5)
[2025-04-28 19:32:26] pid974627 ➀ 155/420 finished (inc α=0.1, n=6)
[2025-04-28 19:32:26] pid974627 ➀ 156/420 finished (inc α=0.1, n=7)
[2025-04-28 19:32:26] pid974627 ➀ 157/420 finished (inc α=0.1, n=8)
